entry_hour,atr_5m,rsi_5m,disparity_5m,fvg_size_ratio,volume_ma_ratio,label,symbol
13,41.5,68.94977168949772,1.143764023422536,0.011367024448419848,0.46824352790459733,0,049080
13,43.42857142857143,64.6680942184154,1.1017456087878623,0.027149321266968368,1.1513443227498104,1,049080
13,42.42857142857143,71.55963302752293,1.1196807076209483,0.01984274163637714,0.7135189321310448,0,049080
13,41.642857142857146,75.1231527093596,1.0928199903480078,0.026470588235294117,1.1983668367899794,1,049080
14,42.5,75.54479418886199,1.0999142367066896,0.01849906191369605,0.2978137097523713,0,049080
14,44.57142857142857,68.68008948545861,1.052912310646469,0.010050648939537775,3.498770410776773,0,049080
14,46.357142857142854,66.88034188034189,1.0255869163809022,0.022997620935765222,0.9050172956749774,1,049080
14,37.357142857142854,47.03703703703704,1.0730814219600264,0.015902366863905334,1.8813922350947898,1,049080
14,37.0,47.73662551440329,1.0451139164110044,0.02564102564102565,0.47754583826031494,1,049080
14,35.142857142857146,54.205607476635514,1.032527603700388,0.024880275366656705,0.6385645926429621,1,049080
14,36.785714285714285,60.07905138339921,1.0508375535644723,0.018606972267769317,0.35051925083415586,1,049080
13,40.5,94.15584415584415,1.3050358372893978,0.026582903544387103,0.8498060958313083,1,049080
13,23.928571428571427,85.58558558558559,1.080182800166182,0.030001967342120784,0.5027789098766289,0,049080
14,33.57142857142857,45.497630331753555,1.0106803797468356,0.010658622423328351,0.7456585619687988,1,049080
12,73.14285714285714,54.11311053984576,1.0631184357164567,0.065242889258137,0.005791482016589501,1,049080
13,45.5,95.04132231404958,1.2113558767129695,0.007007885731290041,1.1245066290269088,0,049080
14,53.714285714285715,87.31343283582089,1.11196067722556,0.011064278187565927,2.396546867435941,0,049080
14,46.07142857142857,52.272727272727266,1.012584138132865,0.011031604054859909,0.26764337626315476,0,049080
14,48.57142857142857,49.46236559139785,1.003318368143666,0.01437603492398006,0.22261092051706033,0,049080
14,62.5,38.59649122807018,0.9508133230054222,0.06271238801359284,3.9897331164933734,0,049080
15,88.57142857142857,29.05405405405405,0.8929097081853328,0.052125723738626936,1.7342419351497935,1,049080
13,92.85714285714286,36.912751677852356,0.9554454468286713,0.03553113553113556,0.22306566605873995,1,049080
13,93.57142857142857,37.67123287671233,0.9587575769581237,0.023268830961138697,0.43167427338012776,1,049080
13,87.85714285714286,45.76271186440678,0.9807627270376191,0.010030011056705188,0.5076551073850825,0,049080
14,82.5,37.39130434782609,0.9787697772037456,0.01989932358030519,0.5840809218756876,0,049080
14,40.714285714285715,31.707317073170742,0.9909629167965098,0.02328569134414653,0.9537612623098793,1,049080
14,36.785714285714285,39.473684210526315,0.9949112057326825,0.015207595751528791,0.52143316805326,1,049080
14,40.714285714285715,42.30769230769231,0.9941884599418847,0.013276472481493329,0.10441952007803001,1,049080
15,45.0,53.068592057761734,1.0083545825818356,0.01017864561695056,1.2719155547255971,0,049080
13,37.142857142857146,36.389684813753576,0.9627971791731769,0.008620107962213241,0.5007894080824309,1,049080
13,28.571428571428573,77.27272727272727,1.0344086021505376,0.018468315825144112,0.447863334269764,1,049080
13,28.571428571428573,77.27272727272727,1.0344086021505376,0.012961707895628692,0.22086228266770755,1,049080
13,28.571428571428573,77.27272727272727,1.0344086021505376,0.012453405625211869,0.2344122352097323,1,049080
13,28.571428571428573,77.27272727272727,1.0344086021505376,0.016568047337278076,0.342343766780826,1,049080
13,28.571428571428573,77.27272727272727,1.0344086021505376,0.018702865761689384,0.16607398966580875,1,049080
13,35.357142857142854,82.6086956521739,1.0737687592475165,0.012046730389925615,1.0680032084420974,0,049080
14,26.071428571428573,26.66666666666667,0.9961516876453139,0.008145716072545299,0.42770418859806625,0,049080
15,27.142857142857142,21.875,0.9752782940623939,0.01758911819887437,3.254650512078858,0,049080
13,33.57142857142857,44.44444444444444,0.9830295920224924,0.023593921353595573,1.3217203179284494,1,049080
13,31.071428571428573,52.38095238095237,1.0056860721584817,0.018765508684863482,2.391197449749465,0,049080
13,23.428571428571427,33.65384615384616,0.9689702665478409,0.011851613939296552,0.5799446164476943,1,049080
13,22.142857142857142,32.5,0.9755602880032451,0.013485477178423237,0.157756618671621,1,049080
13,23.928571428571427,39.53488372093023,0.9843718286990055,0.008458346632620434,0.45855753280199146,0,049080
13,25.714285714285715,31.111111111111114,0.9689213893967094,0.011046605386228012,0.44895981135685353,1,049080
14,29.285714285714285,63.63636363636363,1.0075358728192423,0.012462486179118609,0.685679359275514,1,049080
14,80.71428571428571,61.764705882352935,1.0347284060552093,0.0485794693111767,1.5822478060241438,0,049080
15,82.14285714285714,72.6574500768049,1.1395188698105245,0.018275058275058206,1.237267949714661,0,049080
13,79.28571428571429,81.86274509803921,1.1575603828689591,0.020526986825329302,0.029400302792418974,0,049080
14,40.714285714285715,42.465753424657535,0.9958662157083803,0.012191582002902783,2.4618517016925594,0,049080
14,40.357142857142854,33.33333333333333,0.9707459317091525,0.02684911242603553,1.5526832862174176,1,049080
14,41.07142857142857,38.70967741935484,0.9978430085341836,0.014541224371092086,1.134079643730131,0,049080
14,39.642857142857146,39.21568627450981,0.988835725677831,0.03417997097242372,0.3363128244575065,0,049080
15,47.5,25.75757575757575,0.9526504433125825,0.04531902206320819,5.242279140813815,1,049080
14,33.57142857142857,17.567567567567565,0.9587243919668987,0.009389140271493198,1.2087831684478452,0,049080
14,34.642857142857146,10.666666666666657,0.9524776604386678,0.015172750977835754,0.9420942845223196,1,049080
14,23.714285714285715,39.024390243902445,0.9719089604264917,0.013063940279130196,0.8345036831950192,1,049080
14,29.428571428571427,44.89795918367347,0.9982432572078124,0.013405681455474015,2.6175409330746495,1,049080
15,36.214285714285715,59.67741935483871,1.024948024948025,0.0106941838649156,0.7041863523873804,0,049080
15,38.714285714285715,55.38461538461538,1.015080603224129,0.013669970111687989,0.8260283808094743,0,049080
14,13.571428571428571,45.45454545454546,0.9859154929577465,0.010711875843454883,3.731535229949113,1,049080
